,OR -> CE,CE -> NO,CE -> SU,CE -> OR,SU -> CE
2020-10-23 01:00:00,0.0,178.98825608698004,0.0,43.67160000000001,188.64135582341007
2020-10-23 02:00:00,0.0,175.49165608698007,0.0,28.32439999999997,161.2777558234102
2020-10-23 03:00:00,0.0,175.03165608698006,0.0,15.99439999999996,153.69755582341003
2020-10-23 04:00:00,0.0,181.22305608698005,0.0,5.8998000000000115,150.12755582340998
2020-10-23 05:00:00,21.695600000000013,191.08165608698002,0.0,0.0,127.31755582341005
2020-10-23 06:00:00,70.33360000000003,232.56165608698004,0.0,0.0,141.38701942501
2020-10-23 07:00:00,40.491600000000034,262.21165608697993,0.0,0.0,193.94881596598006
2020-10-23 08:00:00,0.0,287.3557967114902,0.0,41.90839999999982,197.21306260492003
2020-10-23 09:00:00,0.0,279.20875608698,0.0,71.84942664922936,207.5
2020-10-23 10:00:00,0.0,286.55965608697994,0.0,108.01839999999982,199.11680435096002
2020-10-23 11:00:00,0.0,277.59855608698,0.0,117.86688700483926,207.5
2020-10-23 12:00:00,0.0,273.8296560869799,0.0,118.88300890463931,207.5
2020-10-23 13:00:00,0.0,283.87965608697994,0.0,170.3184,207.5
2020-10-23 14:00:00,0.0,275.82045608697996,0.0,162.72199999999995,207.5
2020-10-23 15:00:00,0.0,276.6417509338193,0.0,154.9784,207.5
2020-10-23 16:00:00,0.0,269.54965608697995,0.0,106.76839999999996,207.5
2020-10-23 17:00:00,0.0,264.93965608697994,0.0,47.68840000000003,207.5
2020-10-23 18:00:00,1.3075958545279462,299.29423067528734,0.0,0.0,159.47136346835
2020-10-23 19:00:00,10.7645732958199,293.1897044797199,0.0,0.0,154.70086684832998
2020-10-23 20:00:00,20.67457329581987,321.9600210067199,0.0,0.0,159.47086684833
2020-10-23 21:00:00,0.0,299.83325608697993,0.0,19.09033478700968,162.41026684833
2020-10-23 22:00:00,0.0,254.27635608697994,0.0,44.34120000000007,182.44766684833
2020-10-23 23:00:00,0.0,224.39065608698004,0.0,8.167599999999993,188.67716468430913
2020-10-24 00:00:00,0.0,191.95595608698002,0.0,48.990663780255915,203.25303217266597
2020-10-24 01:00:00,0.0,174.47685608698004,0.0,80.72345769225592,206.293032172666
2020-10-24 02:00:00,0.0,167.38845608698006,0.0,57.90330472550002,175.6007987559101
2020-10-24 03:00:00,0.0,171.91165608698003,0.0,54.92040000000004,174.36079875591008
2020-10-24 04:00:00,0.0,177.61165608698002,0.0,44.48040000000008,174.25079875591013
2020-10-24 05:00:00,0.0,173.83165608698005,0.0,7.800400000000096,125.43318154941018
2020-10-24 06:00:00,0.0,199.19165608698003,0.0,20.07040000000005,175.8166429766101
2020-10-24 07:00:00,2.1947442581900987,228.14895608698006,0.0,0.0,184.23401446501998
2020-10-24 08:00:00,6.857176253559402,254.87975608698,0.0,0.0,190.94406638904084
2020-10-24 09:00:00,0.0,262.41860057677974,0.0,9.908000000000053,194.159691722
2020-10-24 10:00:00,0.0,257.5855832323803,0.0,38.02586532277945,205.94629948297998
2020-10-24 11:00:00,0.0,253.03245608697995,0.0,54.576710930779825,206.27428004298
2020-10-24 12:00:00,0.0,257.2816560869799,0.0,49.97439999999991,207.5
2020-10-24 13:00:00,0.0,253.99514799856996,0.0,64.33440000000002,206.73309752
2020-10-24 14:00:00,0.0,256.43514799856996,0.0,67.31439999999999,207.5
2020-10-24 15:00:00,0.0,245.18057636336997,0.0,61.714399999999955,207.5
2020-10-24 16:00:00,0.0,249.61514799856997,0.0,37.46439999999999,207.5
2020-10-24 17:00:00,0.0,252.43564688337,0.0,5.704399999999964,207.5
2020-10-24 18:00:00,0.0,298.08751692366997,0.0,21.204940763299646,171.58783982430998
2020-10-24 19:00:00,0.0,291.2366820646898,0.0,12.28494076329984,165.62086684833
2020-10-24 20:00:00,0.0,300.25045608697997,0.0,16.444423428009543,166.50916684833
2020-10-24 21:00:00,0.0,280.2701560869799,0.0,33.74814979267008,181.35086684832999
2020-10-24 22:00:00,0.0,240.10355608697995,0.0,27.253908305919992,190.02846684832997
2020-10-24 23:00:00,0.0,216.37725608698003,0.0,8.203650464919974,202.25706684833
2020-10-25 00:00:00,0.0,190.96715608698005,0.0,40.142399999999995,187.86343217266597
2020-10-25 01:00:00,0.0,176.17695608698003,0.0,70.0376334265118,193.58243217266596
2020-10-25 02:00:00,0.0,171.93165608698004,0.0,57.95800000000004,174.18449470741012
2020-10-25 03:00:00,0.0,170.03165608698004,0.0,46.74039999999998,154.78620996241006
2020-10-25 04:00:00,0.0,160.19245608698003,0.0,12.523999999999972,113.08494891041
2020-10-25 05:00:00,2.150425716080065,161.80165608698005,0.0,0.0,97.14906684833
2020-10-25 06:00:00,5.0390791465000575,173.61165608698002,0.0,0.0,97.08936151630999
2020-10-25 07:00:00,0.0,188.54205608698004,0.0,10.250400000000015,118.99713487301008
2020-10-25 08:00:00,0.0,205.02375608698003,0.0,37.930400000000134,147.55747649781017
2020-10-25 09:00:00,0.0,223.10465608698001,0.0,38.40400000000006,159.49396512901998
2020-10-25 10:00:00,0.0,224.64344608698005,0.0,85.1404,193.29652635201006
2020-10-25 11:00:00,0.0,231.10546608698004,0.0,95.03729999999999,207.5
2020-10-25 12:00:00,0.0,223.32551657177015,0.0,102.19040000000001,207.5
2020-10-25 13:00:00,0.0,222.1182156021899,0.0,94.78327194379,200.13204894620992
2020-10-25 14:00:00,0.0,215.29145608698008,0.0,99.45177194378999,207.5
2020-10-25 15:00:00,0.0,228.82165608698003,0.0,57.39466266320997,200.71482372802004
2020-10-25 16:00:00,0.0,224.18335608698,0.0,51.67206606158996,207.5
2020-10-25 17:00:00,0.0,238.85165608698003,0.0,5.332927754366608,195.91384091637664
2020-10-25 18:00:00,0.0,296.67785608697994,0.0,17.934197971079826,162.52845260432997
2020-10-25 19:00:00,0.0,282.64751692366997,0.0,21.227999999999916,156.22086684832996
2020-10-25 20:00:00,0.0,294.2506881536699,0.0,29.79799999999989,162.37086684832997
2020-10-25 21:00:00,0.0,276.21535608697997,0.0,37.72720202891995,168.45086684832995
2020-10-25 22:00:00,0.0,243.4147560869799,0.0,15.841099999999983,174.05576684832997
2020-10-25 23:00:00,0.0,211.37165608698004,0.0,19.536049186255894,184.90303217266595
2020-10-26 00:00:00,0.0,174.90925608698004,0.0,53.51359999999997,165.39909086541002
2020-10-26 01:00:00,0.0,168.29165608698003,0.0,54.64429999999996,157.49794825740997
2020-10-26 02:00:00,0.0,162.55165608698005,0.0,38.24259999999997,120.01680853641011
2020-10-26 03:00:00,0.0,158.83165608698002,0.0,32.37040000000002,120.4368085364101
2020-10-26 04:00:00,0.0,155.57385608698004,0.0,25.810400000000016,119.05820853641012
2020-10-26 05:00:00,0.0,177.22165608698003,0.0,12.170400000000049,121.88680853641013
2020-10-26 06:00:00,22.01041144760984,230.42165608698002,0.0,0.0,168.91295382099997
2020-10-26 07:00:00,24.02378224440978,254.64165608698008,0.0,0.0,185.47973586598005
2020-10-26 08:00:00,0.0,276.97757603638007,0.0,32.6627493117899,182.17176715800002
2020-10-26 09:00:00,0.0,283.8143441158198,0.0,35.24621775559002,192.34464755596005
2020-10-26 10:00:00,0.0,292.22691280777997,0.0,52.672617755589975,202.503566811
2020-10-26 11:00:00,0.0,280.01245608697997,0.0,21.51448619939015,207.5
2020-10-26 12:00:00,0.0,284.62165608697995,0.0,11.552617755590177,207.5
2020-10-26 13:00:00,6.225307379409969,289.68165608697996,0.0,0.0,203.64053491800001
2020-10-26 14:00:00,16.455599999999954,297.56165608698,0.0,0.0,207.5
2020-10-26 15:00:00,31.11547885591999,291.82759138794,0.0,0.0,196.92211291314004
2020-10-26 16:00:00,44.355599999999924,278.70165608697994,0.0,0.0,185.72531034910006
2020-10-26 17:00:00,78.09559999999999,272.18165608697996,0.0,0.0,168.87974705730002
2020-10-26 18:00:00,48.661999999999956,302.33110944827996,0.0,0.0,157.39263115830994
2020-10-26 19:00:00,53.21199999999999,287.32425203990005,0.0,0.0,152.78086684833
2020-10-26 20:00:00,60.00952114407997,313.68045608698,0.0,0.0,157.46086684832997
2020-10-26 21:00:00,76.53960000000006,290.10861692366996,0.0,0.0,160.67606684832995
2020-10-26 22:00:00,82.72014155774403,249.63595608697995,0.0,0.0,167.99223217266595
2020-10-26 23:00:00,32.813841557743984,206.79825608698005,0.0,0.0,142.50793392666606
2020-10-27 00:00:00,24.27430000000001,180.79384608698004,0.0,0.0,106.16623240441007
2020-10-27 01:00:00,25.00691764208007,166.90635608698003,0.0,0.0,82.12906684832998
2020-10-27 02:00:00,27.485530922080077,165.48165608698002,0.0,0.0,80.00906684832998
2020-10-27 03:00:00,27.663221685080153,163.68165608698004,0.0,0.0,79.48682129732987
2020-10-27 04:00:00,39.98485029708013,168.93885608698002,0.0,0.0,79.30906684832996
2020-10-27 05:00:00,44.64322168508008,183.36165608698002,0.0,0.0,84.56906684832998
2020-10-27 06:00:00,43.095264772966566,213.48455608698006,0.0,0.0,126.71575760544349
2020-10-27 07:00:00,23.209564772966587,244.21165608698007,0.0,0.0,180.7115934588435
2020-10-27 08:00:00,0.0,274.82165608697994,0.0,20.50034226807361,182.8286439798835
2020-10-27 09:00:00,5.397699999999986,283.06973984089984,0.0,0.0,205.9941695793299
2020-10-27 10:00:00,0.0,282.17153984089987,0.0,15.656499999999795,207.5
2020-10-27 11:00:00,0.0,291.06103984089987,0.0,21.59789999999981,207.5
2020-10-27 12:00:00,0.0,283.49103984089993,0.0,31.116599999999863,207.5
2020-10-27 13:00:00,0.0,294.6210398408999,0.0,71.0843999999999,206.44491046653357
2020-10-27 14:00:00,0.0,288.7382395453667,0.0,80.09789999999981,207.5
2020-10-27 15:00:00,0.0,297.6710398408999,0.0,54.36799999999985,207.5
2020-10-27 16:00:00,0.0,287.6368401364331,0.0,40.63439999999997,207.5
2020-10-27 17:00:00,14.505599999999927,283.8710398408999,0.0,0.0,192.10771978534996
2020-10-27 18:00:00,33.11143362699033,321.44751692367,0.0,0.0,144.49407460732994
2020-10-27 19:00:00,40.671433626990336,309.7112069712701,0.0,0.0,137.83086684832998
2020-10-27 20:00:00,52.3414336269904,334.03045608697994,0.0,0.0,141.54086684832996
2020-10-27 21:00:00,23.26270000000001,299.56275608698,0.0,0.0,148.80436684832995
2020-10-27 22:00:00,45.99467288507998,265.29645608697996,0.0,0.0,164.22956684832997
2020-10-27 23:00:00,0.0,219.99705608698002,0.0,11.073399999999992,138.54088796941005
2020-10-28 00:00:00,0.0,195.56092862658005,0.0,36.36040000000012,121.49491778881011
2020-10-28 01:00:00,9.89409999999993,185.96165608698004,0.0,0.0,126.79531778881014
2020-10-28 02:00:00,13.45929999999991,171.70908354738003,0.0,0.0,103.63091778881014
2020-10-28 03:00:00,17.52966418059989,175.73165608698002,0.0,0.0,103.56091778881017
2020-10-28 04:00:00,12.602635819399993,173.37295608698003,0.0,0.0,102.57091778881016
2020-10-28 05:00:00,34.97960000000009,189.86165608698002,0.0,0.0,96.11743145440994
2020-10-28 06:00:00,64.39891915572005,234.95165608698002,0.0,0.0,138.35223830748998
2020-10-28 07:00:00,0.0,261.56165608697995,0.0,2.284067296880039,166.10713032949
2020-10-28 08:00:00,0.0,284.26165608697994,0.0,11.459108969790066,193.94166175899997
2020-10-28 09:00:00,0.0,293.06845608698,0.0,23.161328125510103,199.99685530398
2020-10-28 10:00:00,0.0,287.78225608697994,0.0,40.33566095164999,207.5
2020-10-28 11:00:00,0.0,298.25165608697995,0.0,51.85499529937002,204.61457746397994
2020-10-28 12:00:00,0.0,289.89165608697994,0.0,52.42722812551014,207.5
2020-10-28 13:00:00,0.0,299.83445608697997,0.0,71.59799999999989,207.5
2020-10-28 14:00:00,0.0,295.2395224279485,0.0,82.45459999999986,206.931471165646
2020-10-28 15:00:00,0.0,295.73252242794854,0.0,58.3779999999998,206.18945493129132
2020-10-28 16:00:00,0.0,281.0805224279485,0.0,40.09439999999985,191.92775381736868
2020-10-28 17:00:00,14.435599999999958,280.34252242794844,0.0,0.0,179.02314581233
2020-10-28 18:00:00,36.184919084051586,315.38756147977153,0.0,0.0,137.51558304234996
2020-10-28 19:00:00,42.02491908405161,309.19993752595167,0.0,0.0,132.36086684833003
2020-10-28 20:00:00,46.323915940079985,324.03045608697994,0.0,0.0,132.91086684832996
2020-10-28 21:00:00,47.84301908405162,303.06345608697995,0.0,0.0,143.33396684833
2020-10-28 22:00:00,32.23930000000007,257.50475608697997,0.0,0.0,158.14286684833
2020-10-28 23:00:00,41.373639113744105,225.82685608698003,0.0,0.0,171.10343217266595
2020-10-29 00:00:00,15.124142665244136,203.57365534419006,0.0,0.0,146.8460064061659
2020-10-29 01:00:00,0.0,179.20495534419,0.0,9.56389644850003,144.16406549591005
2020-10-29 02:00:00,2.94030355149995,182.89365534419002,0.0,0.0,135.7954296109101
2020-10-29 03:00:00,3.1383225479999908,178.76375534419003,0.0,0.0,129.02832235441005
2020-10-29 04:00:00,21.931184554999973,187.80365534419002,0.0,0.0,127.08832235441007
2020-10-29 05:00:00,17.989599999999978,198.02365534419002,0.0,0.0,135.40832235441005
2020-10-29 06:00:00,16.617098397419994,237.60365534419003,0.0,0.0,135.95750219039004
2020-10-29 07:00:00,0.0,259.48365534418997,0.0,3.9562055182065023,170.63484904601643
2020-10-29 08:00:00,0.0,282.51365534419,0.0,14.554469870783436,193.15188662159338
2020-10-29 09:00:00,0.0,284.9184202117768,0.0,44.488571473363294,203.43775223096
2020-10-29 10:00:00,0.0,296.66365534419,0.0,30.367271473363353,201.29818296896
2020-10-29 11:00:00,0.0,287.5002904766033,0.0,55.53187147336328,207.08684175300002
2020-10-29 12:00:00,0.0,282.13365534419,0.0,45.71267147336334,207.5
2020-10-29 13:00:00,0.0,284.01365534419,0.0,52.4087019451901,206.44349809999997
2020-10-29 14:00:00,0.0,289.19365534419,0.0,38.870608255790074,207.5
2020-10-29 15:00:00,0.0,284.45385534419,0.0,32.03060825579014,205.21547850900015
2020-10-29 16:00:00,0.0,283.76365534419,0.0,2.6006082557901387,201.62351000957352
2020-10-29 17:00:00,67.68559999999991,282.45365534419,0.0,0.0,175.39227474657355
2020-10-29 18:00:00,53.30324521036052,324.74245534419,0.0,0.0,159.89306465862998
2020-10-29 19:00:00,63.89324521036054,307.16472405020994,0.0,0.0,143.96228800464996
2020-10-29 20:00:00,78.93324521036055,337.43951618088005,0.0,0.0,148.81228800464996
2020-10-29 21:00:00,93.63539999999999,313.45845534419,0.0,0.0,152.52058800465
2020-10-29 22:00:00,70.88559999999997,269.41365534419,0.0,0.0,166.37228800464996
2020-10-29 23:00:00,23.51269539542406,218.68245534419,0.0,0.0,178.50735332898597
2020-10-30 00:00:00,0.0,193.99005534419004,0.0,5.067176762452931,165.287912157863
2020-10-30 01:00:00,0.0,184.65365534419004,0.0,19.785086580453072,166.33135211241012
2020-10-30 02:00:00,0.0,177.67365534419002,0.0,28.277790181999933,165.99135211240997
2020-10-30 03:00:00,0.0,177.72365534419,0.0,33.952400000000054,170.1013521124101
2020-10-30 04:00:00,0.0,178.63405534419005,0.0,34.363500000000016,167.24697508086314
2020-10-30 05:00:00,0.0,195.92365534419005,0.0,20.242399999999975,177.82499130641003
2020-10-30 06:00:00,39.89669159428297,236.29365534419003,0.0,0.0,175.8280354695271
2020-10-30 07:00:00,0.0,260.07735534419,0.0,18.52330840571702,189.82012697398002
2020-10-30 08:00:00,0.0,275.66185534419,0.0,24.110778720570067,194.04667882498006
2020-10-30 09:00:00,0.0,284.75445534419,0.0,33.624863500930246,201.10185049494015
2020-10-30 10:00:00,0.0,277.3632820051002,0.0,66.33278994927994,207.5
2020-10-30 11:00:00,0.0,288.13365534419,0.0,60.39594654978975,207.5
2020-10-30 12:00:00,0.0,269.2327270951799,0.0,53.597999999999985,207.5
2020-10-30 13:00:00,0.0,273.6077616913798,0.0,94.95439999999999,207.5
2020-10-30 14:00:00,0.0,276.7037722584802,0.0,103.11449999999994,207.5
2020-10-30 15:00:00,0.0,276.68871618088,0.0,80.34800000000004,207.5
2020-10-30 16:00:00,0.0,271.86871618088,0.0,80.36581161187999,205.82695099867
2020-10-30 17:00:00,0.0,267.65871618088,0.0,33.939695490879984,185.20912444766998
2020-10-30 18:00:00,48.21147364326225,311.55095027511226,0.0,0.0,140.72528818466998
2020-10-30 19:00:00,57.301473643262185,308.81223612469216,0.0,0.0,137.60228800464998
2020-10-30 20:00:00,56.009473643262204,320.55245534419,0.0,0.0,139.90228800464996
2020-10-30 21:00:00,42.08830710275993,292.48365534418997,0.0,0.0,145.72178800464997
2020-10-30 22:00:00,59.28560000000002,265.42643737043,0.0,0.0,158.52368800464996
2020-10-30 23:00:00,35.79698249627714,218.22007331795004,0.0,0.0,173.79145332898597
2020-10-31 00:00:00,6.280082496277146,196.13873248019004,0.0,0.0,162.23302284803978
2020-10-31 01:00:00,30.861999999999995,172.84817820818998,0.0,0.0,95.26125015340997
2020-10-31 02:00:00,34.28490000000008,177.57365534419006,0.0,0.0,100.35375015340995
2020-10-31 03:00:00,31.7774449044999,167.86975534419005,0.0,0.0,86.22287616291018
2020-10-31 04:00:00,45.841155095499914,177.65365534419,0.0,0.0,81.93807616291014
2020-10-31 05:00:00,53.77264325376002,180.11365534419005,0.0,0.0,79.10848800465001
2020-10-31 06:00:00,45.87560000000004,201.32365534419006,0.0,0.0,118.76183861041001
2020-10-31 07:00:00,15.847375759244045,224.36645534419003,0.0,0.0,170.290683116766
2020-10-31 08:00:00,11.40477441004559,244.73305534419,0.0,0.0,182.03100512876443
2020-10-31 09:00:00,0.0,248.58445534419002,0.0,28.853437906169972,202.88467715898
2020-10-31 10:00:00,0.0,264.69365534419006,0.0,11.988326724190156,201.59305976395999
2020-10-31 11:00:00,0.0,256.49640240574996,0.0,35.49472672419,204.55870764396
2020-10-31 12:00:00,0.0,253.10865534418997,0.0,39.20472672419013,207.5
2020-10-31 13:00:00,0.0,250.45928828263004,0.0,38.82566562614994,207.5
2020-10-31 14:00:00,0.0,253.62165534419003,0.0,26.393923790389948,207.5
2020-10-31 15:00:00,0.0,247.62384534419002,0.0,20.72328285574982,207.5
2020-10-31 16:00:00,0.0,246.98503534419004,0.0,4.330395987789956,207.5
2020-10-31 17:00:00,32.48014938142407,243.97954534419006,0.0,0.0,194.67818315498596
2020-10-31 18:00:00,11.634937675250455,293.29845534418996,0.0,0.0,150.79272186666998
2020-10-31 19:00:00,57.07486185136054,314.18751618088004,0.0,0.0,138.24228800464996
2020-10-31 20:00:00,25.38599999999997,297.85345534418997,0.0,0.0,143.80228800464997
2020-10-31 21:00:00,13.111999999999966,283.04476534419,0.0,0.0,151.35638800464997
2020-10-31 22:00:00,25.21290000000002,246.06051618088,0.0,0.0,164.90968800464998
2020-10-31 23:00:00,21.908900000000017,217.75215534419004,0.0,0.0,178.80848800464997
2020-11-01 00:00:00,41.020021183184156,190.78675534419003,0.0,0.0,114.78245332898595
2020-11-01 01:00:00,43.144977929424044,174.33765534419,0.0,0.0,85.24015332898597
2020-11-01 02:00:00,40.161999999999914,167.38654969957003,0.0,0.0,74.84899807679018
2020-11-01 03:00:00,29.8019132092398,163.57276098881,0.0,0.0,77.13559807679019
2020-11-01 04:00:00,50.46378679076004,167.96195534419002,0.0,0.0,65.47928800464997
2020-11-01 05:00:00,43.40029674177521,166.50365534419004,0.0,0.0,56.06086796563484
2020-11-01 06:00:00,40.92029674177509,179.49365534419002,0.0,0.0,77.49148920062996
2020-11-01 07:00:00,34.10359674177505,198.14365534419002,0.0,0.0,92.44512450762997
2020-11-01 08:00:00,23.331070954790107,217.07365534419006,0.0,0.0,103.20064830663
2020-11-01 09:00:00,0.0,215.71445534419001,0.0,4.71747747123996,109.57016598365001
2020-11-01 10:00:00,0.0,225.08055534419,0.0,15.52621151001999,119.66104223462999
2020-11-01 11:00:00,0.0,224.55365534419005,0.0,15.44913620325994,119.78915709567002
2020-11-01 12:00:00,0.0,220.44365534419003,0.0,28.733108077219896,120.71114239262997
2020-11-01 13:00:00,0.0,215.60905534419004,0.0,37.99859999999997,124.85521455061003
2020-11-01 14:00:00,0.0,212.57495534419004,0.0,49.05450000000009,131.07966749201017
2020-11-01 15:00:00,0.0,213.18955534419,0.0,17.26050256030004,128.5918259699902
2020-11-01 16:00:00,0.5984974396999618,208.53795534419004,0.0,0.0,120.02052355363
2020-11-01 17:00:00,65.81191684816002,223.19365534419,0.0,0.0,105.99645865664998
2020-11-01 18:00:00,55.378142364780075,279.58165534419,0.0,0.0,82.75829487963
2020-11-01 19:00:00,64.452,284.0850829919712,0.0,0.0,76.68228800464999
2020-11-01 20:00:00,66.97200000000004,280.60245534419,0.0,0.0,80.71228800464999
2020-11-01 21:00:00,58.05560000000003,268.3636090266298,0.0,0.0,89.84228800464999
2020-11-01 22:00:00,104.50200000000001,236.20272333513023,0.0,0.0,88.47848800464999
2020-11-01 23:00:00,124.72374201474986,192.97951618088004,14.641511995350026,0.0,0.0
2020-11-02 00:00:00,144.27081562046982,164.16951618088,78.99771203407,0.0,0.0
2020-11-02 01:00:00,163.51280000000003,159.86575787571002,77.16841203407,0.0,0.0
2020-11-02 02:00:00,160.24994016447988,164.12660311218988,74.64491203407,0.0,0.0
2020-11-02 03:00:00,152.84919552448008,164.13365534419006,75.36591203406998,0.0,0.0
2020-11-02 04:00:00,151.05749552448015,157.86750757619015,76.80791203406999,0.0,0.0
2020-11-02 05:00:00,128.13887718994,155.38365534419003,72.6728842345299,0.0,0.0
2020-11-02 06:00:00,128.09493702546013,165.06525534419004,54.586561674050024,0.0,0.0
2020-11-02 07:00:00,128.36105732046005,188.14275534419005,43.95190296404997,0.0,0.0
2020-11-02 08:00:00,138.15414853086003,208.42785534419002,40.29272956704998,0.0,0.0
2020-11-02 09:00:00,120.93034697870002,213.15445534419004,35.86584194808999,0.0,0.0
2020-11-02 10:00:00,123.94571060706002,230.97365534419004,31.925183574049974,0.0,0.0
2020-11-02 11:00:00,104.55139142528006,226.19815534419,21.123678602070015,0.0,0.0
2020-11-02 12:00:00,78.42331653382006,210.55368289015007,25.454095589049984,0.0,0.0
2020-11-02 13:00:00,87.1481310353,216.97582779822997,26.266063324050023,0.0,0.0
2020-11-02 14:00:00,75.38969999999992,205.26541618087998,25.859359370499888,0.0,0.0
2020-11-02 15:00:00,80.27803084079497,204.73511618088,39.54970516164008,0.0,0.0
2020-11-02 16:00:00,70.95306915920489,208.11851618088002,46.88189644004998,0.0,0.0
2020-11-02 17:00:00,100.69990000000004,221.89871618088,63.01760306206999,0.0,0.0
2020-11-02 18:00:00,106.5891801293705,271.54145534419,109.38852875605002,0.0,0.0
2020-11-02 19:00:00,114.93491908405166,255.61951618087994,117.64771203407,0.0,0.0
2020-11-02 20:00:00,116.7549190840516,263.7361451078511,118.71771203407002,0.0,0.0
2020-11-02 21:00:00,57.301600000000015,275.29191618088,39.566011956629985,0.0,0.0
2020-11-02 22:00:00,75.13870000000003,237.22311618088003,25.42031195663001,0.0,0.0
2020-11-02 23:00:00,105.12200000000001,200.58601618088002,50.49151195663001,0.0,0.0
2020-11-03 00:00:00,136.74300000000005,174.79481618088002,73.32751203407,0.0,0.0
2020-11-03 01:00:00,161.9676999999999,171.25373921870988,78.16151203406997,0.0,0.0
2020-11-03 02:00:00,150.25177164880017,165.81250541151013,76.02151203406999,0.0,0.0
2020-11-03 03:00:00,154.53872425248005,164.29365534419003,75.97151203406999,0.0,0.0
2020-11-03 04:00:00,155.70854795064008,160.6627214023501,77.37151203407,0.0,0.0
2020-11-03 05:00:00,156.85864269148001,177.16365534419,70.38151203406997,0.0,0.0
2020-11-03 06:00:00,182.66310000000007,210.42965534419002,68.58795973904998,0.0,0.0
2020-11-03 07:00:00,103.73859999999993,233.36291618088003,63.415472581089986,0.0,0.0
2020-11-03 08:00:00,31.94359999999999,261.21121618088006,58.30443455205002,0.0,0.0
2020-11-03 09:00:00,5.472622253260103,252.13245534419002,9.519619354050018,0.0,0.0
2020-11-03 10:00:00,0.0,277.76871618088,0.0,33.20639999999997,55.65471698129997
2020-11-03 11:00:00,0.0,280.20871618088,0.0,36.71639999999996,56.457527877100006
2020-11-03 12:00:00,0.0,274.25871618088,0.0,54.23639999999994,59.39136602211997
2020-11-03 13:00:00,0.0,279.81221618088006,0.0,103.00639999999983,66.31772760134997
2020-11-03 14:00:00,0.0,279.14581618088,0.0,126.20639999999992,47.78635851035
2020-11-03 15:00:00,0.0,277.34165534419,0.0,98.16604651708997,44.26243262934997
2020-11-03 16:00:00,0.0,260.92595534419,0.0,38.994467260664635,42.185096047369974
2020-11-03 17:00:00,0.0,271.09165534419,0.0,2.1708672606645187,22.551633155389993
2020-11-03 18:00:00,15.043057003165458,317.83245534419,18.31983862962999,0.0,0.0
2020-11-03 19:00:00,28.174919084051552,318.1867980572912,27.777711956630014,0.0,0.0
2020-11-03 20:00:00,37.93171328064051,332.58951618088,26.997711956630013,0.0,0.0
2020-11-03 21:00:00,0.0,296.62165534419,19.811111956630015,1.1116852000000108,0.0
2020-11-03 22:00:00,24.579700000000027,244.20065534418995,5.586811956630015,0.0,0.0
2020-11-03 23:00:00,41.14870000000003,206.55115534419002,0.0,0.0,10.318888043369972
2020-11-04 00:00:00,79.83550000000002,185.89087719515007,0.0,0.0,17.26848804336999
2020-11-04 01:00:00,84.19885044870406,179.02365534419002,0.0,0.0,15.28445336770596
2020-11-04 02:00:00,66.6678710441841,165.48995534419004,0.0,0.0,14.214453367705985
2020-11-04 03:00:00,69.87671884874408,170.79365534419003,0.0,0.0,15.15445336770599
2020-11-04 04:00:00,75.64157104418412,174.44365534419,0.0,0.0,14.614453367706005
2020-11-04 05:00:00,77.39157104418419,183.07365534419003,0.0,0.0,14.770698382225845
2020-11-04 06:00:00,129.00605219544002,223.75365534419004,0.0,0.0,24.752232416370035
2020-11-04 07:00:00,48.40360000000002,251.34165534419003,0.0,0.0,36.194610843389995
2020-11-04 08:00:00,0.0,270.83611618088,0.0,25.28639999999998,43.237415220370025
2020-11-04 09:00:00,0.0,278.35771618088006,0.0,54.86768203329001,56.08315812438997
2020-11-04 10:00:00,0.0,264.9212961126899,0.0,88.82641796671015,53.20479090334999
2020-11-04 11:00:00,0.0,270.82871618088,0.0,96.12640000000009,54.74393723637001
2020-11-04 12:00:00,0.0,270.67165534419,0.0,105.48639999999992,57.31870006739001
2020-11-04 13:00:00,0.0,277.01233624907,0.0,208.17640000000003,49.69488231837
2020-11-04 14:00:00,0.0,277.96901618088,0.0,191.92066280176914,44.07075570077953
2020-11-04 15:00:00,0.0,271.90245534419,0.0,155.566,3.795703036520422
2020-11-04 16:00:00,0.0,279.19949090671935,13.188882236049997,110.09982221210034,0.0
2020-11-04 17:00:00,0.0,275.0029414550406,26.372785063050003,80.46380560437898,0.0
2020-11-04 18:00:00,0.0,317.65951618088,0.0,52.945080915948466,7.150227732349971
2020-11-04 19:00:00,0.0,302.1445230594414,3.8877119566300067,44.49990388133286,0.0
2020-11-04 20:00:00,0.0,325.39951618088,0.0,42.634660426894236,3.1822880433700096
2020-11-04 21:00:00,0.0,291.44391618088,0.0,76.3541851413595,4.7004880433699725
2020-11-04 22:00:00,0.0,242.10691618087998,0.0,72.44229999999996,26.999988043369996
2020-11-04 23:00:00,0.0,203.21395534419005,0.0,47.689599999999984,38.958288043369976
2020-11-05 00:00:00,0.0,189.19833916331,0.0,9.58980420490009,47.72191931325
2020-11-05 01:00:00,29.951704204899997,178.27332792211013,0.0,0.0,53.13191931325001
2020-11-05 02:00:00,38.891599999999954,174.25225040450988,0.0,0.0,53.55191931324999
2020-11-05 03:00:00,50.92159999999993,175.62413916331,0.0,0.0,41.9452284050501
2020-11-05 04:00:00,63.15159999999995,182.31413916331,0.0,0.0,40.24522840505011
