,CE -> NO,CE -> SU,CE -> OR,SU -> CE,NO -> CE
2020-09-12 08:00:00,187.35504007300997,68.92813657447016,264.63499999999993,0.0,0.0
2020-09-12 09:00:00,207.60430962056998,58.32877469447014,261.1439328364597,0.0,0.0
2020-09-12 10:00:00,213.97171052545002,63.699055569450145,272.5,0.0,0.0
2020-09-12 11:00:00,218.20724007301,56.57998501249013,272.5,0.0,0.0
2020-09-12 12:00:00,206.16224007301,43.51393919649013,272.16959999999995,0.0,0.0
2020-09-12 13:00:00,209.52524007300997,50.58497638549018,272.5,0.0,0.0
2020-09-12 14:00:00,203.67824007301,62.558969013490135,272.5,0.0,0.0
2020-09-12 15:00:00,198.14106007300998,73.52212045647018,236.41889999999998,0.0,0.0
2020-09-12 16:00:00,193.00064007300995,53.57777458861003,160.36359999999996,0.0,0.0
2020-09-12 17:00:00,205.13924007300994,73.07222453363,162.34439999999992,0.0,0.0
2020-09-12 18:00:00,223.09804007300994,90.24262181429405,186.16508091594844,0.0,0.0
2020-09-12 19:00:00,226.11182759125762,89.89262181429407,188.3250809159484,0.0,0.0
2020-09-12 20:00:00,220.3465952092576,84.64262181429407,178.89508091594843,0.0,0.0
2020-09-12 21:00:00,203.08114007300998,76.28112181429407,180.27719334819614,0.0,0.0
2020-09-12 22:00:00,163.00734007300994,83.80398713863003,249.0255346868602,0.0,0.0
2020-09-12 23:00:00,169.29924007300997,92.14348647632505,250.4380240611651,0.0,0.0
2020-09-13 00:00:00,134.17299674660998,119.11470460591202,259.1877759388349,0.0,0.0
2020-09-13 01:00:00,113.35189674661001,110.51230460591204,221.15499999999997,0.0,0.0
2020-09-13 02:00:00,106.77109674661,114.71495138158335,216.1437,0.0,0.0
2020-09-13 03:00:00,104.41239674661,116.10472451010011,219.02139999999991,0.0,0.0
2020-09-13 04:00:00,112.01109674660998,115.10176531852798,198.03674257980998,0.0,0.0
2020-09-13 05:00:00,116.74654109780205,112.28520612695587,191.84785742018994,0.0,0.0
2020-09-13 06:00:00,113.76109674661,105.811765318528,180.21139999999994,0.0,0.0
2020-09-13 07:00:00,135.16865239541795,118.40924226689204,199.97140000000002,0.0,0.0
2020-09-13 08:00:00,155.59379674660997,105.67281800291201,219.3057,0.0,0.0
2020-09-13 09:00:00,159.59044670088332,90.587823388892,233.69067860433466,0.0,0.0
2020-09-13 10:00:00,169.49688160606337,84.31998153291201,240.74507860433465,0.0,0.0
2020-09-13 11:00:00,173.33956193288327,81.36292521389203,249.42507860433466,0.0,0.0
2020-09-13 12:00:00,169.04189674661,87.95741901889204,254.60673656500796,0.0,0.0
2020-09-13 13:00:00,181.22109674660996,92.046552749892,272.5,0.0,0.0
2020-09-13 14:00:00,178.69109674661001,102.86380676791202,272.5,0.0,0.0
2020-09-13 15:00:00,183.57109674661004,111.871725857932,272.5,0.0,0.0
2020-09-13 16:00:00,184.87109674661,90.82445392090003,272.5,0.0,0.0
2020-09-13 17:00:00,159.71109674661002,88.35708211689993,272.5,0.0,0.0
2020-09-13 18:00:00,222.46189674661,87.39578805900003,135.32110827109997,0.0,0.0
2020-09-13 19:00:00,233.10189674660998,85.88677455415169,125.7550809159483,0.0,0.0
2020-09-13 20:00:00,220.76616351371015,89.38830457300003,143.06799999999998,0.0,0.0
2020-09-13 21:00:00,201.23109674661,94.672104573,173.04749910510006,0.0,0.0
2020-09-13 22:00:00,146.21702997950985,100.07226596160814,267.952566732592,0.0,0.0
2020-09-13 23:00:00,117.49109674661001,130.671765318528,272.5,0.0,0.0
2020-09-14 00:00:00,107.75904690580003,111.63026531852802,223.988064582592,0.0,0.0
2020-09-14 01:00:00,101.24526888639208,115.17176531852802,224.83119477999992,0.0,0.0
2020-09-14 02:00:00,91.79252492520796,104.521765318528,213.51681899999997,0.0,0.0
2020-09-14 03:00:00,92.27824690579999,105.111765318528,203.787443,0.0,0.0
2020-09-14 04:00:00,97.02824690579999,105.865165318528,202.96742599999988,0.0,0.0
2020-09-14 05:00:00,123.58824690579999,109.17076531852801,195.7824080299999,0.0,0.0
2020-09-14 06:00:00,151.72594690580001,112.36617898852799,193.24188788000004,0.0,0.0
2020-09-14 07:00:00,187.08824690580002,109.637743214508,247.32011721981178,0.0,0.0
2020-09-14 08:00:00,208.56365776561043,96.46997230274002,250.7280119533696,0.0,0.0
2020-09-14 09:00:00,211.30673476650486,98.86292071272,260.88026404749496,0.0,0.0
2020-09-14 10:00:00,230.96564818528475,95.66057428874002,259.540612257495,0.0,0.0
2020-09-14 11:00:00,236.61824690579994,94.61990317973999,259.72230536998006,0.0,0.0
2020-09-14 12:00:00,228.4682469058,89.07380273770002,272.5,0.0,0.0
2020-09-14 13:00:00,228.72824690579995,88.24851181369999,272.5,0.0,0.0
2020-09-14 14:00:00,230.87824690579993,88.22234581431997,272.5,0.0,0.0
2020-09-14 15:00:00,223.72824690579998,97.23608451542492,260.985075257495,0.0,0.0
2020-09-14 16:00:00,212.51824690579997,104.899383421025,228.35267425749504,0.0,0.0
2020-09-14 17:00:00,176.39424690579995,131.28805761562495,206.82082625749507,0.0,0.0
2020-09-14 18:00:00,228.30304690579993,112.94002928252024,94.49739100000002,0.0,0.0
2020-09-14 19:00:00,227.69504690579996,116.28117121112015,88.87385061999997,0.0,0.0
2020-09-14 20:00:00,219.9390469058,105.38582283588032,117.96552400000002,0.0,0.0
2020-09-14 21:00:00,188.25722871765967,95.37679702350023,191.43266099999994,0.0,0.0
2020-09-14 22:00:00,147.35068023034833,136.59210485357178,215.08702276999992,0.0,0.0
2020-09-14 23:00:00,97.58724176939204,126.08256531852803,189.29901886,0.0,0.0
2020-09-15 00:00:00,101.68413191233,122.63626531852802,166.09459999999996,0.0,0.0
2020-09-15 01:00:00,89.01292380383006,122.97176531852801,156.22719999999993,0.0,0.0
2020-09-15 02:00:00,87.79454002082997,124.551765318528,158.98039999999997,0.0,0.0
2020-09-15 03:00:00,89.33633191233005,125.35176531852801,156.6004,0.0,0.0
2020-09-15 04:00:00,93.00633191233001,122.06576532046401,156.4955,0.0,0.0
2020-09-15 05:00:00,112.51873191233,122.11216532046403,154.4712,0.0,0.0
2020-09-15 06:00:00,132.38413191233,117.05766532046403,153.20800000000003,0.0,0.0
2020-09-15 07:00:00,169.16593191233005,111.141859885464,194.32680000000005,0.0,0.0
2020-09-15 08:00:00,199.79633191232995,103.76202653244403,243.65039999999996,0.0,0.0
2020-09-15 09:00:00,210.15633191232993,109.61423990848401,240.26419999999993,0.0,0.0
2020-09-15 10:00:00,210.6900319123299,87.73592953148402,256.7284999999999,0.0,0.0
2020-09-15 11:00:00,218.2163319123299,93.19054325646404,261.0845999999999,0.0,0.0
2020-09-15 12:00:00,206.74782191232995,94.266620559484,254.54309999999995,0.0,0.0
2020-09-15 13:00:00,205.4531319123299,92.54884075046404,272.5,0.0,0.0
2020-09-15 14:00:00,201.6013089498159,98.55157192144402,272.5,0.0,0.0
2020-09-15 15:00:00,193.66930894981593,101.59770645444402,272.5,0.0,0.0
2020-09-15 16:00:00,171.1682095198932,119.31359479246403,266.3464,0.0,0.0
2020-09-15 17:00:00,171.16735191233002,135.35910016544398,241.25225984066591,0.0,0.0
2020-09-15 18:00:00,217.67713191233003,107.86212038498003,232.88826335114987,0.0,0.0
2020-09-15 19:00:00,219.09713191232998,106.26830457300001,229.5453147425298,0.0,0.0
2020-09-15 20:00:00,217.76103018433048,102.03750457300004,241.4295744205295,0.0,0.0
2020-09-15 21:00:00,179.06483364032957,158.72588710553018,264.51500000000004,0.0,0.0
2020-09-15 22:00:00,168.23713191233,139.20208710553018,212.88399999999993,0.0,0.0
2020-09-15 23:00:00,133.43903191233002,128.046865318528,201.17830122160794,0.0,0.0
2020-09-16 00:00:00,96.42281544030998,125.88176531852801,179.48559566639204,0.0,0.0
2020-09-16 01:00:00,74.53561544031001,118.46086531852804,164.071672119,0.0,0.0
2020-09-16 02:00:00,78.74281544031003,121.71176531852802,162.04483099299995,0.0,0.0
2020-09-16 03:00:00,77.19281544031003,121.641765318528,162.88039999999995,0.0,0.0
2020-09-16 04:00:00,80.72281544031001,123.261765318528,153.2531,0.0,0.0
2020-09-16 05:00:00,98.22591544030999,127.01196531852803,162.50279999999995,0.0,0.0
2020-09-16 06:00:00,125.78471544030998,114.512116367528,158.47410000000002,0.0,0.0
2020-09-16 07:00:00,163.46081544031003,110.74167201552804,224.8604,0.0,0.0
2020-09-16 08:00:00,154.5824380551443,104.03163833452803,247.10546715595783,0.0,0.0
2020-09-16 09:00:00,162.90406409836427,104.577866547508,266.3209671559579,0.0,0.0
2020-09-16 10:00:00,172.6100187417435,100.92561227550799,269.32339503457837,0.0,0.0
2020-09-16 11:00:00,164.15099407172193,109.65797554950801,272.5,0.0,0.0
2020-09-16 12:00:00,161.10101874174342,105.53588520650801,272.5,0.0,0.0
2020-09-16 13:00:00,170.09101874174343,120.01100442354802,256.45726809853846,0.0,0.0
2020-09-16 14:00:00,172.27501874174345,106.43739425408637,265.0979,0.0,0.0
2020-09-16 15:00:00,159.5916187417436,107.55562350988632,256.3479,0.0,0.0
2020-09-16 16:00:00,161.90901874174335,126.34203094268662,216.57959999999994,0.0,0.0
2020-09-16 17:00:00,160.04501874174332,126.68947101508672,188.14329999999995,0.0,0.0
2020-09-16 18:00:00,204.52573878739756,127.61551147968402,112.54508091594838,0.0,0.0
2020-09-16 19:00:00,213.53234827461776,123.39433924866401,109.14508091594828,0.0,0.0
2020-09-16 20:00:00,200.66361544031,117.31433924866403,101.01508091594835,0.0,0.0
2020-09-16 21:00:00,185.68604336906787,128.67940457300003,104.02639999999995,0.0,0.0
2020-09-16 22:00:00,140.4358611646478,144.66005895874434,182.6124999999999,0.0,0.0
2020-09-16 23:00:00,95.11003629202003,152.78645777321,246.1873999999999,0.0,0.0
2020-09-17 00:00:00,92.32663467219996,156.16345777321,226.5452999999999,0.0,0.0
2020-09-17 01:00:00,69.87273467220004,148.67095777320998,199.53869999999998,0.0,0.0
2020-09-17 02:00:00,67.1066346722,144.23345777320998,196.94819999999996,0.0,0.0
2020-09-17 03:00:00,64.5566346722,143.18345777320997,194.03040000000004,0.0,0.0
2020-09-17 04:00:00,71.1025224856745,149.61923764221,175.94233231752554,0.0,0.0
2020-09-17 05:00:00,88.29762248567457,156.45345777320998,154.25593231752558,0.0,0.0
2020-09-17 06:00:00,101.96651553391456,146.47793527520997,152.71593231752556,0.0,0.0
2020-09-17 07:00:00,149.56502248567458,150.68955691420996,196.9059323175255,0.0,0.0
2020-09-17 08:00:00,137.86716342985454,139.41065383722997,245.32233231752548,0.0,0.0
2020-09-17 09:00:00,146.82775647809453,133.63285810318996,254.8948890023254,0.0,0.0
2020-09-17 10:00:00,163.50695647809454,133.76672454418997,239.90593231752547,0.0,0.0
2020-09-17 11:00:00,170.31695647809457,135.63370507218997,248.36497327172546,0.0,0.0
2020-09-17 12:00:00,156.82695647809453,127.86160936520994,218.24703467852544,0.0,0.0
2020-09-17 13:00:00,160.93695647809452,128.64251840223,248.6023323175255,0.0,0.0
2020-09-17 14:00:00,163.42695647809452,135.93711859120998,200.24333231752553,0.0,0.0
2020-09-17 15:00:00,159.83695647809446,147.37584342918998,189.8433323175255,0.0,0.0
2020-09-17 16:00:00,154.8969564780945,156.39684791818996,174.74333231752553,0.0,0.0
2020-09-17 17:00:00,149.44663467219996,175.44363073020997,150.78940137540005,0.0,0.0
2020-09-17 18:00:00,201.78997694998003,151.38288720300002,48.05712418242993,0.0,0.0
2020-09-17 19:00:00,204.51997694998005,149.31030457300002,44.75149103342986,0.0,0.0
2020-09-17 20:00:00,195.76743467219998,161.62604182829958,51.538,0.0,0.0
2020-09-17 21:00:00,162.9356346722,142.7616879975406,129.55972788875889,0.0,0.0
2020-09-17 22:00:00,127.52438650349961,133.49840457300002,210.1270999999999,0.0,0.0
2020-09-17 23:00:00,115.46663467219997,180.583765318528,187.0088565567881,0.0,0.0
2020-09-18 00:00:00,79.34795312833003,168.61923917477816,157.3034434432118,0.0,0.0
2020-09-18 01:00:00,80.30335312832999,165.153765318528,154.99772527746194,0.0,0.0
2020-09-18 02:00:00,73.62551177232993,164.593765318528,165.07392527746197,0.0,0.0
2020-09-18 03:00:00,74.73335312832998,165.073765318528,162.30392527746199,0.0,0.0
2020-09-18 04:00:00,74.84229448433004,167.503765318528,156.5419,0.0,0.0
2020-09-18 05:00:00,85.57415312833002,157.74469438985963,151.86626273599987,0.0,0.0
2020-09-18 06:00:00,106.83415312833,153.46585419683962,156.47696273599996,0.0,0.0
2020-09-18 07:00:00,156.00335312833002,158.5738691878796,195.57286273599993,0.0,0.0
2020-09-18 08:00:00,137.48334725692996,144.43200417087962,237.53056273599987,0.0,0.0
2020-09-18 09:00:00,151.10795899973004,146.59840529285967,232.14590000000004,0.0,0.0
2020-09-18 10:00:00,156.85335312832999,137.30250311287963,243.68589999999992,0.0,0.0
2020-09-18 11:00:00,157.59335312832997,134.7434336338396,251.3158999999999,0.0,0.0
2020-09-18 12:00:00,148.33335312833003,124.96073679185963,250.20589999999996,0.0,0.0
2020-09-18 13:00:00,152.17335312833,130.47236263279,270.2015999999999,0.0,0.0
2020-09-18 14:00:00,154.35335312833,137.82492621576998,259.41579906801996,0.0,0.0
2020-09-18 15:00:00,149.15335312833002,148.16837793080998,234.9530848623799,0.0,0.0
2020-09-18 16:00:00,152.15335312833002,159.63065599881,204.86671735297983,0.0,0.0
2020-09-18 17:00:00,159.22335312833002,133.5249081291899,193.39689999999996,0.0,0.0
2020-09-18 18:00:00,195.07615312833002,135.92208602388408,74.66711647330578,0.0,0.0
2020-09-18 19:00:00,202.6010614201101,137.70767259490407,69.08711647330581,0.0,0.0
2020-09-18 20:00:00,183.5961531283301,147.4618640629899,94.34430000000002,0.0,0.0
2020-09-18 21:00:00,155.92515312833007,131.57363791924004,161.5719354367498,0.0,0.0
2020-09-18 22:00:00,108.98805312833004,120.78743791924003,247.02673021574986,0.0,0.0
2020-09-18 23:00:00,77.03636359685615,182.707765320464,233.1299999999999,0.0,0.0
2020-09-19 00:00:00,40.04675312845612,170.237065320464,184.8319999999999,0.0,0.0
2020-09-19 01:00:00,63.06615914573621,166.197765320464,174.12579999999988,0.0,0.0
2020-09-19 02:00:00,63.93026955645783,163.657765320464,176.7363232113338,0.0,0.0
2020-09-19 03:00:00,62.598842659929986,161.507765320464,174.18839999999992,0.0,0.0
2020-09-19 04:00:00,67.31884265993001,161.267765320464,172.6009767886661,0.0,0.0
2020-09-19 05:00:00,76.450899277596,164.837765320464,145.98200000000003,0.0,0.0
2020-09-19 06:00:00,82.56474265993,157.310860220444,163.0684,0.0,0.0
2020-09-19 07:00:00,99.14004672268598,147.537615889484,155.74812413209014,0.0,0.0
2020-09-19 08:00:00,105.56514265993005,136.501018008464,191.67372413209014,0.0,0.0
2020-09-19 09:00:00,111.79964265992999,129.52808400944397,213.16372413209012,0.0,0.0
2020-09-19 10:00:00,124.14884265992997,133.186133993464,245.5239241320901,0.0,0.0
2020-09-19 11:00:00,114.01274265993005,129.611217489484,235.7437241320901,0.0,0.0
2020-09-19 12:00:00,102.33964265993,117.049147824464,255.70012413209008,0.0,0.0
2020-09-19 13:00:00,109.28884265993,123.40256516048399,262.0001241320901,0.0,0.0
2020-09-19 14:00:00,108.97884265993,130.252609534464,264.2301241320901,0.0,0.0
2020-09-19 15:00:00,108.37884265993,141.83412222544402,258.2501241320901,0.0,0.0
2020-09-19 16:00:00,104.72884265993,152.98352023248398,256.76432413209005,0.0,0.0
2020-09-19 17:00:00,109.01884265993,148.99807252923995,241.84012413209015,0.0,0.0
2020-09-19 18:00:00,176.91223527355007,146.72522115964406,88.71845629846601,0.0,0.0
2020-09-19 19:00:00,176.90964265993006,147.75433924866405,84.18845629846595,0.0,0.0
2020-09-19 20:00:00,174.73299259761623,141.32433924866405,107.07110470377975,0.0,0.0
2020-09-19 21:00:00,154.9168426599301,150.904104573,134.7750875961298,0.0,0.0
2020-09-19 22:00:00,120.41155464411118,136.504104573,211.41699999999994,0.0,0.0
2020-09-19 23:00:00,86.12805464411115,177.652682752898,229.76469999999998,0.0,0.0
2020-09-20 00:00:00,90.88030115276001,173.03376531852803,207.8000887478579,0.0,0.0
2020-09-20 01:00:00,64.18690115276002,165.15956531852805,173.21241125214192,0.0,0.0
2020-09-20 02:00:00,59.98240115276001,160.77426531852802,180.6207657721419,0.0,0.0
2020-09-20 03:00:00,64.13610115276,160.77376531852804,175.44671125214188,0.0,0.0
2020-09-20 04:00:00,57.26070115275999,161.39376531852804,195.73401125214195,0.0,0.0
2020-09-20 05:00:00,60.14690115276004,155.419965318528,162.71965673214189,0.0,0.0
2020-09-20 06:00:00,64.41610115276,149.76376531852804,174.9060567321419,0.0,0.0
2020-09-20 07:00:00,87.98610115276,145.54124270154205,180.8307567321419,0.0,0.0
2020-09-20 08:00:00,110.14610115276001,124.40321847252204,183.3296567321418,0.0,0.0
2020-09-20 09:00:00,126.39610115276,124.49197912952204,187.7406688831418,0.0,0.0
2020-09-20 10:00:00,120.49690115276002,122.01456283352204,217.8046631705618,0.0,0.0
2020-09-20 11:00:00,123.72740115276002,118.76297182156206,213.6541413646219,0.0,0.0
2020-09-20 12:00:00,128.51610115276,117.56617526654206,222.09466317056183,0.0,0.0
2020-09-20 13:00:00,121.11610115276,117.06372709056204,219.37358497650183,0.0,0.0
2020-09-20 14:00:00,123.25610115276001,124.45838635652203,214.19986317056188,0.0,0.0
2020-09-20 15:00:00,130.89060115276004,132.60622290056205,189.79949999999997,0.0,0.0
2020-09-20 16:00:00,129.26399616870805,138.51630718056202,195.1311,0.0,0.0
2020-09-20 17:00:00,129.48559616870804,164.07291118452204,216.3014999999999,0.0,0.0
2020-09-20 18:00:00,191.3397868741401,138.19057622565003,82.32871310003986,0.0,0.0
2020-09-20 19:00:00,194.03690115276004,132.35858713863004,85.21871310003985,0.0,0.0
2020-09-20 20:00:00,188.43610115276007,131.25628713863003,95.9305767530399,0.0,0.0
2020-09-20 21:00:00,145.07231543137993,122.50858713863002,181.89789389041994,0.0,0.0
2020-09-20 22:00:00,103.65280115276,154.51889997875952,214.36173634699992,0.0,0.0
2020-09-20 23:00:00,100.70860115276,166.14376531852804,191.5722999999999,0.0,0.0
2020-09-21 00:00:00,73.88741123376998,154.35376531852802,170.07438795614206,0.0,0.0
2020-09-21 01:00:00,62.57801123376997,154.84376531852803,155.49321204385797,0.0,0.0
2020-09-21 02:00:00,61.079011233770004,151.923765318528,154.72616164999994,0.0,0.0
2020-09-21 03:00:00,61.039011233770005,152.643765318528,152.98239999999998,0.0,0.0
2020-09-21 04:00:00,65.10741123377,154.06776532046402,148.68273835000005,0.0,0.0
2020-09-21 05:00:00,92.52901123376999,153.71756532046408,143.59599999999998,0.0,0.0
2020-09-21 06:00:00,124.55141123377,157.57776532046404,166.44719999999998,0.0,0.0
2020-09-21 07:00:00,155.33821123377,159.47152262744405,170.377325377826,0.0,0.0
2020-09-21 08:00:00,178.70113877969015,146.41569125134993,177.33699999999996,0.0,0.0
2020-09-21 09:00:00,179.8960836878499,139.7378242596701,194.30728654472017,0.0,0.0
2020-09-21 10:00:00,199.17901123377,125.7818070756301,207.96520006303982,0.0,0.0
2020-09-21 11:00:00,198.77901123377004,127.48017682663013,212.9849133922398,0.0,0.0
2020-09-21 12:00:00,193.76901123377002,127.78942574667013,209.69339999999994,0.0,0.0
2020-09-21 13:00:00,183.04981123377001,124.09415499467009,213.04439999999994,0.0,0.0
2020-09-21 14:00:00,156.26901123377002,139.97439354167014,203.617,0.0,0.0
2020-09-21 15:00:00,152.20901123377,134.3193746444701,200.2789,0.0,0.0
2020-09-21 16:00:00,139.60161123376997,128.12403609207007,206.92339999999996,0.0,0.0
2020-09-21 17:00:00,140.20531123377,147.63842678905004,165.55510013882005,0.0,0.0
2020-09-21 18:00:00,182.70526044329756,106.23708942599404,85.13508091594842,0.0,0.0
2020-09-21 19:00:00,180.77158557242015,118.12262185301407,79.16166109000582,0.0,0.0
2020-09-21 20:00:00,195.94244637847507,118.50238717735002,78.67585519161506,0.0,0.0
2020-09-21 21:00:00,152.54981123377001,96.56858717735004,163.69132410531995,0.0,0.0
2020-09-21 22:00:00,112.31511123377,135.68611128267014,204.14599999999993,0.0,0.0
2020-09-21 23:00:00,110.21901123376999,169.27463474467396,193.80607653799606,0.0,0.0
2020-09-22 00:00:00,71.83311870656001,161.36296532433602,165.8751234620039,0.0,0.0
2020-09-22 01:00:00,71.55088132660678,161.195765324336,158.7152999999999,0.0,0.0
2020-09-22 02:00:00,64.81185608651312,157.54376532433602,160.34239999999988,0.0,0.0
2020-09-22 03:00:00,67.39911870656003,155.16376532433603,165.23513737995285,0.0,0.0
2020-09-22 04:00:00,72.77911870655994,160.053765324336,154.87279999999987,0.0,0.0
2020-09-22 05:00:00,91.11484216856391,161.82376532433602,147.766,0.0,0.0
2020-09-22 06:00:00,114.75489524455612,162.48376532433602,162.86009999999996,0.0,0.0
2020-09-22 07:00:00,146.52951870655997,157.99612769954007,199.4142,0.0,0.0
2020-09-22 08:00:00,171.10451870656,154.78609511375197,193.34529053798803,0.0,0.0
2020-09-22 09:00:00,181.84911870656,144.71961761433604,201.48423090140383,0.0,0.0
2020-09-22 10:00:00,179.10251870655998,157.6236983834441,202.74811071969592,0.0,0.0
2020-09-22 11:00:00,187.33911870656,144.276613527756,228.45768567338388,0.0,0.0
2020-09-22 12:00:00,180.17911870656002,153.28440062835602,225.59768567338386,0.0,0.0
2020-09-22 13:00:00,188.33911870656001,158.264728800356,204.69473108498386,0.0,0.0
2020-09-22 14:00:00,179.93991870655998,143.95810392131602,221.83383963082406,0.0,0.0
2020-09-22 15:00:00,188.73631870655998,127.33607487145001,200.42930714188986,0.0,0.0
2020-09-22 16:00:00,183.23911870656,143.35432816742997,170.76939285811005,0.0,0.0
2020-09-22 17:00:00,186.04911870656002,110.64909976173993,166.52889999999996,0.0,0.0
2020-09-22 18:00:00,203.77240620005992,17.71935759035408,167.74174491288588,0.0,0.0
2020-09-22 19:00:00,203.99743864464,21.978538632374082,160.79174491288586,0.0,0.0
2020-09-22 20:00:00,206.61697954324998,19.338538632374068,176.88807239027588,0.0,0.0
2020-09-22 21:00:00,173.25617954324997,0.6223386323740667,253.2114893172759,0.0,0.0
2020-09-22 22:00:00,146.93941870655996,87.11568878634009,231.04189999999994,0.0,0.0
2020-09-22 23:00:00,112.90271870655997,161.6124887863401,220.96679999999995,0.0,0.0
2020-09-23 00:00:00,84.89540877044001,152.539765324336,194.43400000000003,0.0,0.0
2020-09-23 01:00:00,75.31980877044003,150.17976532433602,196.60306285600007,0.0,0.0
2020-09-23 02:00:00,69.71980877044003,144.499765324336,182.43123714399997,0.0,0.0
2020-09-23 03:00:00,68.49980877044004,146.61976532433602,184.96239999999995,0.0,0.0
2020-09-23 04:00:00,70.91580877044004,149.849765324336,173.58189999999996,0.0,0.0
2020-09-23 05:00:00,93.98260877044002,146.3369973720595,170.386,0.0,0.0
2020-09-23 06:00:00,125.55980877044001,147.45976532433602,195.79979999999992,0.0,0.0
2020-09-23 07:00:00,156.26980877044,139.85064566846629,220.53398863870362,0.0,0.0
2020-09-23 08:00:00,169.57431303004634,141.63922890531603,225.9004420362476,0.0,0.0
2020-09-23 09:00:00,180.69810451083364,134.81784911929603,234.19364203624755,0.0,0.0
2020-09-23 10:00:00,185.23060877043997,121.58859030338976,258.9899927239801,0.0,0.0
2020-09-23 11:00:00,186.87060877043993,109.85557974764258,271.5324927239801,0.0,0.0
2020-09-23 12:00:00,189.20980877043993,126.14533361038991,257.5224927239801,0.0,0.0
2020-09-23 13:00:00,157.91980877043994,128.75217721236993,272.5,0.0,0.0
2020-09-23 14:00:00,158.53980877044003,124.00880733774991,262.0293596648201,0.0,0.0
2020-09-23 15:00:00,159.11980877044002,119.86181175872987,260.1295480240402,0.0,0.0
2020-09-23 16:00:00,146.95980877044005,125.37874421294997,251.92575966482005,0.0,0.0
2020-09-23 17:00:00,148.56980877044,138.00718347997,208.17989999999998,0.0,0.0
2020-09-23 18:00:00,207.8304607615199,17.978965653950098,180.68532688791998,0.0,0.0
2020-09-23 19:00:00,210.91936076151995,18.760903449970073,174.36532688791996,0.0,0.0
2020-09-23 20:00:00,213.44980877043992,20.260903449970073,175.88449999999997,0.0,0.0
2020-09-23 21:00:00,171.69020877044005,14.134603449970063,260.0479381059999,0.0,0.0
2020-09-23 22:00:00,127.16980877044,78.73113410696999,272.5,0.0,0.0
2020-09-23 23:00:00,113.12290877044006,150.68774173996997,247.9956999999999,0.0,0.0
2020-09-24 00:00:00,95.61325805031002,148.705665324336,218.12569999999994,0.0,0.0
2020-09-24 01:00:00,81.06325805031001,142.849765324336,199.66809999999998,0.0,0.0
2020-09-24 02:00:00,65.54347767430983,141.82976532433602,198.19239999999996,0.0,0.0
2020-09-24 03:00:00,74.67325805030998,143.289765324336,190.83239999999995,0.0,0.0
2020-09-24 04:00:00,80.35773842631019,144.309765324336,177.8861961007861,0.0,0.0
2020-09-24 05:00:00,97.59455805031001,140.509765324336,166.17210389921394,0.0,0.0
2020-09-24 06:00:00,118.72325805031002,148.479765324336,147.38679999999997,0.0,0.0
2020-09-24 07:00:00,152.95325805030996,136.97973891935004,203.03239999999994,0.0,0.0
2020-09-24 08:00:00,172.69382339180987,138.41167921965013,214.13369999999998,0.0,0.0
2020-09-24 09:00:00,169.03349224653016,137.56948109002997,236.9532809566998,0.0,0.0
2020-09-24 10:00:00,170.52422690503028,129.46774727633004,259.3032809566997,0.0,0.0
2020-09-24 11:00:00,173.6534922465301,133.32733142335002,257.1924233963798,0.0,0.0
2020-09-24 12:00:00,165.1134922465301,133.48912839233003,272.5,0.0,0.0
2020-09-24 13:00:00,157.52325805031003,133.76176042735003,268.80202262399996,0.0,0.0
2020-09-24 14:00:00,166.49005805031007,122.37977755855007,267.3477226239999,0.0,0.0
2020-09-24 15:00:00,165.38325805031008,125.78699922576331,234.80884602578655,0.0,0.0
2020-09-24 16:00:00,152.83305805031003,138.1694481461367,224.03349922221344,0.0,0.0
2020-09-24 17:00:00,153.68085805030998,155.47619781613668,176.55547427401333,0.0,0.0
2020-09-24 18:00:00,227.7915455865014,20.175814889010184,155.38498091594843,0.0,0.0
2020-09-24 19:00:00,216.67032122397012,21.636726259941412,161.96508091594845,0.0,0.0
2020-09-24 20:00:00,209.62405805031005,27.753026259941333,173.37311068260857,0.0,0.0
2020-09-24 21:00:00,175.78414709291866,8.426726259941336,261.1289,0.0,0.0
2020-09-24 22:00:00,122.75748147151,84.86758717735003,272.5,0.0,0.0
2020-09-24 23:00:00,87.73095805031001,166.319765324336,256.03619990521395,0.0,0.0
2020-09-25 00:00:00,59.289376173099996,156.01976532433605,230.27833476114395,0.0,0.0
2020-09-25 01:00:00,49.06457617309997,148.949765324336,214.08446777714403,0.0,0.0
2020-09-25 02:00:00,66.34457617310002,143.479765324336,202.33243476114396,0.0,0.0
2020-09-25 03:00:00,78.6145761731,148.32976532433602,190.10243476114394,0.0,0.0
2020-09-25 04:00:00,83.21457617309999,149.93976532433604,178.05243476114399,0.0,0.0
2020-09-25 05:00:00,89.55120918910015,147.289765324336,163.28580174514389,0.0,0.0
2020-09-25 06:00:00,89.61987617310001,152.22149429135604,177.72363476114404,0.0,0.0
2020-09-25 07:00:00,126.04457617310001,153.354480369316,231.41176517216397,0.0,0.0
2020-09-25 08:00:00,150.41457617310004,140.12616939553615,226.6599347611439,0.0,0.0
2020-09-25 09:00:00,158.1711980289536,129.85695239748242,252.2104347611439,0.0,0.0
2020-09-25 10:00:00,169.69457617310005,129.26788793428005,255.0541,0.0,0.0
2020-09-25 11:00:00,164.64515431724635,125.57550865815375,272.5,0.0,0.0
2020-09-25 12:00:00,159.4345761731,125.22146152038123,272.5,0.0,0.0
