TIMESTAMP,MIGUILLA,ANGOSTURA,CHOQUETANGA,CARABUCO,CORANI,SANTA ISABEL,SAN JOSE 1,SAN JOSE 2,MISICUNI,KANATA
1996-01-01 00:00:00+00:00,0.456,1.339,1.943,2.939,8.788,9.338,11.937,11.937,4.931,0.218
1996-01-02 00:00:00+00:00,0.426,1.201,1.778,2.714,8.353,8.896,11.453,11.453,4.821,0.231
1996-01-03 00:00:00+00:00,0.399,1.102,1.654,2.538,7.916,8.451,10.966,10.966,4.935,0.199
1996-01-04 00:00:00+00:00,0.409,1.133,1.679,2.542,7.766,8.298,10.791,10.791,5.861,0.199
1996-01-05 00:00:00+00:00,0.427,1.216,1.764,2.605,7.506,8.032,10.489,10.489,6.472,0.199
1996-01-06 00:00:00+00:00,0.440,1.243,1.780,2.591,7.300,7.817,10.231,10.231,6.612,0.199
1996-01-07 00:00:00+00:00,0.441,1.193,1.710,2.486,7.218,7.729,10.115,10.115,7.291,0.199
1996-01-08 00:00:00+00:00,0.423,1.126,1.625,2.373,7.135,7.662,10.123,10.123,8.179,0.349
1996-01-09 00:00:00+00:00,0.413,1.109,1.597,2.334,7.314,7.891,10.554,10.554,10.628,0.305
1996-01-10 00:00:00+00:00,0.396,1.071,1.549,2.274,7.749,8.372,11.239,11.239,12.792,0.218
1996-01-11 00:00:00+00:00,0.373,0.998,1.460,2.160,9.263,9.958,13.192,13.192,14.578,0.218
1996-01-12 00:00:00+00:00,0.352,0.930,1.375,2.046,10.692,11.497,15.273,15.273,15.111,0.218
1996-01-13 00:00:00+00:00,0.376,1.019,1.479,2.180,10.432,11.291,15.305,15.305,13.670,0.274
1996-01-14 00:00:00+00:00,0.372,1.047,1.517,2.241,9.896,10.755,14.754,14.754,12.132,0.274
1996-01-15 00:00:00+00:00,0.379,1.083,1.558,2.308,9.574,10.423,14.365,14.365,10.899,0.274
1996-01-16 00:00:00+00:00,0.432,1.319,1.837,2.699,11.042,11.947,16.260,16.260,9.830,0.274
1996-01-17 00:00:00+00:00,0.514,1.727,2.318,3.395,12.525,13.502,18.197,18.197,11.423,0.231
1996-01-18 00:00:00+00:00,0.520,1.791,2.453,3.703,13.231,14.230,19.009,19.009,14.497,0.231
1996-01-19 00:00:00+00:00,0.476,1.536,2.222,3.466,15.675,16.712,21.723,21.723,25.102,0.231
1996-01-20 00:00:00+00:00,0.496,1.547,2.261,3.558,15.886,16.943,22.043,22.043,25.648,0.231
1996-01-21 00:00:00+00:00,0.478,1.486,2.203,3.473,15.871,16.998,22.416,22.416,23.222,0.231
1996-01-22 00:00:00+00:00,0.560,1.777,2.515,3.859,16.529,17.756,23.610,23.610,23.571,0.231
1996-01-23 00:00:00+00:00,0.638,2.151,2.951,4.454,16.392,17.648,23.599,23.599,23.550,0.231
1996-01-24 00:00:00+00:00,0.594,1.946,2.762,4.249,15.521,16.764,22.626,22.626,20.931,0.262
1996-01-25 00:00:00+00:00,0.646,2.077,2.929,4.518,14.521,15.732,21.429,21.429,18.418,0.262
1996-01-26 00:00:00+00:00,0.612,1.954,2.841,4.464,14.115,15.319,20.960,20.960,19.140,0.262
1996-01-27 00:00:00+00:00,0.628,1.966,2.866,4.489,13.882,15.108,20.816,20.816,18.189,0.199
1996-01-28 00:00:00+00:00,0.621,1.940,2.882,4.524,14.194,15.432,21.175,21.175,17.911,0.199
1996-01-29 00:00:00+00:00,0.662,2.019,2.983,4.622,14.814,16.123,22.188,22.188,18.487,0.199
1996-01-30 00:00:00+00:00,0.673,2.057,3.035,4.665,14.789,16.162,22.486,22.486,18.242,0.199
1996-01-31 00:00:00+00:00,0.628,1.872,2.849,4.441,14.690,16.082,22.473,22.473,17.431,0.199
1996-02-01 00:00:00+00:00,0.613,1.759,2.727,4.279,14.564,15.977,22.453,22.453,17.447,0.218
1996-02-02 00:00:00+00:00,0.585,1.656,2.609,4.119,14.983,16.471,23.289,23.289,17.076,0.231
1996-02-03 00:00:00+00:00,0.570,1.605,2.535,3.999,14.453,15.961,22.833,22.833,15.519,0.199
1996-02-04 00:00:00+00:00,0.539,1.515,2.420,3.838,13.562,15.019,21.654,21.654,13.929,0.199
1996-02-05 00:00:00+00:00,0.583,1.668,2.591,4.043,12.810,14.219,20.631,20.631,12.576,0.199
1996-02-06 00:00:00+00:00,0.559,1.649,2.565,3.990,12.169,13.536,19.758,19.758,11.603,0.199
1996-02-07 00:00:00+00:00,0.551,1.600,2.502,3.902,12.674,14.049,20.357,20.357,12.083,0.349
1996-02-08 00:00:00+00:00,0.584,1.700,2.607,4.020,12.636,14.014,20.338,20.338,12.486,0.349
1996-02-09 00:00:00+00:00,0.580,1.727,2.635,4.059,12.016,13.365,19.536,19.536,11.760,0.305
1996-02-10 00:00:00+00:00,0.595,1.807,2.747,4.254,11.619,12.956,19.057,19.057,10.751,0.218
1996-02-11 00:00:00+00:00,0.623,1.911,2.869,4.399,11.459,12.782,18.799,18.799,11.757,0.218
1996-02-12 00:00:00+00:00,0.600,1.814,2.752,4.226,11.120,12.410,18.265,18.265,11.781,0.218
1996-02-13 00:00:00+00:00,0.562,1.650,2.551,3.947,10.653,11.905,17.586,17.586,11.026,0.274
1996-02-14 00:00:00+00:00,0.548,1.586,2.464,3.822,10.334,11.569,17.164,17.164,10.229,0.274
1996-02-15 00:00:00+00:00,0.546,1.603,2.474,3.834,10.228,11.452,17.009,17.009,9.512,0.274
1996-02-16 00:00:00+00:00,0.538,1.641,2.540,4.036,9.991,11.189,16.634,16.634,8.910,0.274
1996-02-17 00:00:00+00:00,0.534,1.650,2.562,4.104,9.625,10.789,16.081,16.081,8.305,0.231
1996-02-18 00:00:00+00:00,0.548,1.736,2.643,4.213,9.301,10.434,15.581,15.581,7.733,0.231
1996-02-19 00:00:00+00:00,0.526,1.657,2.543,4.063,8.998,10.101,15.112,15.112,7.225,0.231
1996-02-20 00:00:00+00:00,0.518,1.576,2.447,3.922,8.724,9.801,14.690,14.690,6.768,0.231
1996-02-21 00:00:00+00:00,0.521,1.561,2.430,3.872,8.471,9.525,14.302,14.302,6.365,0.231
1996-02-22 00:00:00+00:00,0.497,1.476,2.326,3.721,8.452,9.495,14.212,14.212,6.942,0.231
1996-02-23 00:00:00+00:00,0.476,1.393,2.218,3.580,8.397,9.434,14.115,14.115,7.817,0.231
1996-02-24 00:00:00+00:00,0.473,1.395,2.209,3.564,8.174,9.198,13.812,13.812,7.692,0.262
1996-02-25 00:00:00+00:00,0.478,1.422,2.234,3.578,7.969,8.980,13.529,13.529,7.588,0.262
1996-02-26 00:00:00+00:00,0.492,1.464,2.270,3.585,7.982,8.986,13.511,13.511,7.784,0.199
1996-02-27 00:00:00+00:00,0.472,1.391,2.173,3.433,8.317,9.352,13.994,13.994,7.976,0.199
1996-02-28 00:00:00+00:00,0.449,1.290,2.045,3.252,8.402,9.463,14.201,14.201,7.733,0.199
1996-02-29 00:00:00+00:00,0.449,1.290,2.045,3.252,8.402,9.463,14.201,14.201,7.733,0.199
1996-03-01 00:00:00+00:00,0.433,1.226,1.958,3.123,8.161,9.203,13.871,13.871,7.235,0.218
1996-03-02 00:00:00+00:00,0.429,1.214,1.931,3.064,7.925,8.942,13.497,13.497,6.771,0.231
1996-03-03 00:00:00+00:00,0.413,1.169,1.868,2.968,7.848,8.851,13.359,13.359,6.399,0.199
1996-03-04 00:00:00+00:00,0.425,1.208,1.904,3.007,8.239,9.243,13.772,13.772,6.107,0.199
1996-03-05 00:00:00+00:00,0.442,1.296,2.005,3.118,9.115,10.130,14.703,14.703,7.013,0.199
1996-03-06 00:00:00+00:00,0.435,1.276,1.982,3.078,9.580,10.594,15.159,15.159,7.495,0.199
1996-03-07 00:00:00+00:00,0.420,1.209,1.896,2.957,9.852,10.851,15.366,15.366,9.158,0.349
1996-03-08 00:00:00+00:00,0.403,1.147,1.813,2.833,9.765,10.747,15.189,15.189,10.847,0.305
1996-03-09 00:00:00+00:00,0.387,1.092,1.736,2.718,9.463,10.457,14.928,14.928,12.337,0.305
1996-03-10 00:00:00+00:00,0.412,1.184,1.833,2.821,9.171,10.174,14.667,14.667,11.943,0.218
1996-03-11 00:00:00+00:00,0.406,1.190,1.837,2.815,8.834,9.815,14.207,14.207,10.837,0.218
1996-03-12 00:00:00+00:00,0.408,1.204,1.830,2.778,8.533,9.491,13.783,13.783,9.904,0.218
1996-03-13 00:00:00+00:00,0.395,1.180,1.787,2.705,8.259,9.195,13.390,13.390,9.103,0.274
1996-03-14 00:00:00+00:00,0.403,1.199,1.794,2.705,8.072,8.989,13.101,13.101,8.465,0.274
1996-03-15 00:00:00+00:00,0.393,1.167,1.749,2.645,7.881,8.781,12.817,12.817,7.882,0.274
1996-03-16 00:00:00+00:00,0.375,1.085,1.655,2.529,7.664,8.545,12.497,12.497,7.394,0.274
1996-03-17 00:00:00+00:00,0.359,1.022,1.578,2.430,7.463,8.326,12.197,12.197,7.053,0.231
1996-03-18 00:00:00+00:00,0.362,1.035,1.582,2.418,7.284,8.130,11.923,11.923,6.688,0.231
1996-03-19 00:00:00+00:00,0.355,1.026,1.563,2.385,7.108,7.937,11.651,11.651,6.313,0.231
1996-03-20 00:00:00+00:00,0.368,1.081,1.616,2.435,6.942,7.754,11.391,11.391,6.489,0.231
1996-03-21 00:00:00+00:00,0.376,1.128,1.668,2.494,7.232,8.038,11.668,11.668,6.955,0.231
1996-03-22 00:00:00+00:00,0.366,1.086,1.642,2.505,7.902,8.715,12.403,12.403,7.541,0.231
1996-03-23 00:00:00+00:00,0.354,1.034,1.599,2.485,8.077,8.892,12.598,12.598,7.685,0.231
1996-03-24 00:00:00+00:00,0.340,0.976,1.529,2.391,7.855,8.659,12.320,12.320,7.288,0.262
1996-03-25 00:00:00+00:00,0.384,1.140,1.714,2.620,7.715,8.511,12.131,12.131,6.816,0.262
1996-03-26 00:00:00+00:00,0.434,1.402,2.012,2.997,7.581,8.372,11.966,11.966,6.436,0.199
1996-03-27 00:00:00+00:00,0.461,1.535,2.171,3.216,7.977,8.771,12.379,12.379,11.651,0.199
1996-03-28 00:00:00+00:00,0.449,1.465,2.108,3.154,8.191,8.982,12.581,12.581,14.123,0.199
1996-03-29 00:00:00+00:00,0.432,1.345,1.975,2.980,7.896,8.671,12.197,12.197,12.978,0.199
1996-03-30 00:00:00+00:00,0.438,1.355,1.981,2.966,7.649,8.409,11.869,11.869,11.792,0.199
1996-03-31 00:00:00+00:00,0.436,1.341,1.967,2.938,7.422,8.168,11.563,11.563,10.744,0.199
1996-04-01 00:00:00+00:00,0.457,1.404,2.045,3.048,7.225,7.958,11.290,11.290,9.856,0.218
1996-04-02 00:00:00+00:00,0.513,1.680,2.372,3.522,7.043,7.762,11.036,11.036,9.087,0.231
1996-04-03 00:00:00+00:00,0.489,1.598,2.306,3.507,6.892,7.601,10.829,10.829,9.029,0.199
1996-04-04 00:00:00+00:00,0.477,1.482,2.183,3.365,6.781,7.481,10.671,10.671,9.422,0.199
1996-04-05 00:00:00+00:00,0.476,1.459,2.148,3.299,6.656,7.346,10.489,10.489,9.118,0.199
1996-04-06 00:00:00+00:00,0.459,1.377,2.047,3.159,6.553,7.243,10.390,10.390,8.541,0.199
1996-04-07 00:00:00+00:00,0.459,1.352,2.003,3.078,6.459,7.146,10.295,10.295,8.072,0.349
1996-04-08 00:00:00+00:00,0.440,1.283,1.912,2.945,6.320,6.996,10.093,10.093,8.278,0.305
1996-04-09 00:00:00+00:00,0.418,1.188,1.800,2.792,6.187,6.852,9.898,9.898,8.128,0.305
1996-04-10 00:00:00+00:00,0.418,1.185,1.786,2.755,6.156,6.825,9.900,9.900,7.623,0.218
1996-04-11 00:00:00+00:00,0.404,1.151,1.739,2.681,6.123,6.794,9.888,9.888,7.239,0.218
1996-04-12 00:00:00+00:00,0.391,1.099,1.672,2.590,5.997,6.656,9.693,9.693,6.843,0.218
1996-04-13 00:00:00+00:00,0.376,1.050,1.609,2.502,5.879,6.526,9.510,9.510,6.441,0.274
1996-04-14 00:00:00+00:00,0.368,1.027,1.573,2.442,5.766,6.402,9.336,9.336,6.082,0.274
1996-04-15 00:00:00+00:00,0.387,1.113,1.662,2.544,5.687,6.316,9.218,9.218,6.126,0.274
1996-04-16 00:00:00+00:00,0.383,1.122,1.670,2.545,5.805,6.433,9.334,9.334,6.073,0.274
1996-04-17 00:00:00+00:00,0.365,1.046,1.580,2.424,5.915,6.538,9.424,9.424,5.772,0.231
1996-04-18 00:00:00+00:00,0.359,1.034,1.555,2.373,5.821,6.433,9.273,9.273,5.505,0.231
1996-04-19 00:00:00+00:00,0.349,1.007,1.515,2.309,5.710,6.311,9.102,9.102,5.277,0.231
1996-04-20 00:00:00+00:00,0.336,0.955,1.449,2.219,5.600,6.191,8.934,8.934,5.058,0.231
1996-04-21 00:00:00+00:00,0.324,0.913,1.394,2.140,5.494,6.076,8.772,8.772,4.845,0.231
1996-04-22 00:00:00+00:00,0.318,0.896,1.369,2.097,5.392,5.964,8.615,8.615,4.639,0.231
1996-04-23 00:00:00+00:00,0.315,0.899,1.366,2.078,5.304,5.866,8.473,8.473,4.452,0.231
1996-04-24 00:00:00+00:00,0.308,0.880,1.337,2.031,5.744,6.309,8.953,8.953,4.282,0.262
1996-04-25 00:00:00+00:00,0.299,0.849,1.295,1.971,6.133,6.706,9.412,9.412,4.196,0.262
1996-04-26 00:00:00+00:00,0.291,0.823,1.259,1.919,5.976,6.545,9.232,9.232,4.099,0.199
1996-04-27 00:00:00+00:00,0.282,0.796,1.221,1.866,5.837,6.397,9.040,9.040,4.019,0.199
1996-04-28 00:00:00+00:00,0.274,0.769,1.184,1.813,5.705,6.256,8.855,8.855,3.930,0.199
1996-04-29 00:00:00+00:00,0.266,0.745,1.150,1.763,5.582,6.124,8.680,8.680,3.785,0.199
1996-04-30 00:00:00+00:00,0.259,0.723,1.118,1.716,5.468,6.001,8.515,8.515,3.650,0.199
1996-05-01 00:00:00+00:00,0.252,0.703,1.091,1.674,5.371,5.895,8.369,8.369,3.525,0.218
1996-05-02 00:00:00+00:00,0.246,0.685,1.065,1.634,5.273,5.789,8.223,8.223,3.428,0.231
1996-05-03 00:00:00+00:00,0.241,0.675,1.047,1.604,5.245,5.754,8.161,8.161,3.333,0.199
1996-05-04 00:00:00+00:00,0.237,0.664,1.028,1.574,5.224,5.727,8.111,8.111,3.228,0.199
1996-05-05 00:00:00+00:00,0.231,0.647,1.003,1.537,5.152,5.648,7.999,7.999,3.128,0.199
1996-05-06 00:00:00+00:00,0.234,0.666,1.015,1.540,5.061,5.550,7.864,7.864,3.034,0.199
1996-05-07 00:00:00+00:00,0.243,0.721,1.064,1.583,4.973,5.454,7.732,7.732,2.954,0.349
1996-05-08 00:00:00+00:00,0.242,0.726,1.061,1.573,4.888,5.362,7.606,7.606,2.878,0.305
1996-05-09 00:00:00+00:00,0.235,0.692,1.020,1.521,4.816,5.283,7.493,7.493,2.801,0.305
1996-05-10 00:00:00+00:00,0.228,0.664,0.986,1.476,4.741,5.201,7.378,7.378,2.770,0.218
1996-05-11 00:00:00+00:00,0.222,0.640,0.956,1.435,4.667,5.120,7.265,7.265,2.735,0.218
1996-05-12 00:00:00+00:00,0.216,0.620,0.929,1.399,4.594,5.040,7.154,7.154,2.660,0.218
1996-05-13 00:00:00+00:00,0.211,0.602,0.905,1.365,4.533,4.973,7.055,7.055,2.593,0.274
1996-05-14 00:00:00+00:00,0.214,0.613,0.912,1.366,4.564,5.005,7.101,7.101,2.528,0.274
1996-05-15 00:00:00+00:00,0.225,0.659,0.959,1.413,4.585,5.028,7.138,7.138,2.466,0.274
1996-05-16 00:00:00+00:00,0.225,0.665,0.964,1.415,4.679,5.115,7.246,7.246,2.406,0.274
1996-05-17 00:00:00+00:00,0.218,0.634,0.927,1.370,4.856,5.294,7.466,7.466,2.350,0.231
1996-05-18 00:00:00+00:00,0.211,0.609,0.897,1.330,4.846,5.285,7.448,7.448,2.296,0.231
1996-05-19 00:00:00+00:00,0.206,0.588,0.870,1.295,4.764,5.197,7.335,7.335,2.247,0.231
1996-05-20 00:00:00+00:00,0.200,0.569,0.846,1.263,4.700,5.128,7.245,7.245,2.201,0.231
1996-05-21 00:00:00+00:00,0.195,0.553,0.825,1.233,4.643,5.065,7.153,7.153,2.153,0.231
1996-05-22 00:00:00+00:00,0.191,0.538,0.805,1.206,4.569,4.985,7.042,7.042,2.105,0.231
1996-05-23 00:00:00+00:00,0.186,0.525,0.787,1.182,4.499,4.909,6.936,6.936,2.067,0.231
1996-05-24 00:00:00+00:00,0.182,0.513,0.771,1.159,4.517,4.925,6.938,6.938,2.139,0.262
1996-05-25 00:00:00+00:00,0.178,0.502,0.755,1.136,4.534,4.939,6.936,6.936,2.199,0.262
1996-05-26 00:00:00+00:00,0.175,0.493,0.742,1.117,4.462,4.861,6.830,6.830,2.149,0.199
1996-05-27 00:00:00+00:00,0.172,0.484,0.730,1.099,4.393,4.786,6.727,6.727,2.100,0.199
1996-05-28 00:00:00+00:00,0.169,0.474,0.716,1.078,4.325,4.713,6.627,6.627,2.053,0.199
1996-05-29 00:00:00+00:00,0.165,0.465,0.702,1.058,4.271,4.655,6.548,6.548,2.009,0.199
1996-05-30 00:00:00+00:00,0.162,0.455,0.689,1.039,4.212,4.592,6.464,6.464,1.968,0.199
1996-05-31 00:00:00+00:00,0.159,0.446,0.676,1.021,4.152,4.527,6.374,6.374,1.929,0.199
1996-06-01 00:00:00+00:00,0.156,0.438,0.664,1.003,4.123,4.498,6.331,6.331,1.889,0.218
1996-06-02 00:00:00+00:00,0.153,0.430,0.652,0.985,4.110,4.484,6.305,6.305,1.851,0.231
1996-06-03 00:00:00+00:00,0.150,0.422,0.641,0.969,4.060,4.430,6.229,6.229,1.814,0.199
1996-06-04 00:00:00+00:00,0.148,0.414,0.630,0.952,4.004,4.370,6.145,6.145,1.793,0.199
1996-06-05 00:00:00+00:00,0.145,0.407,0.619,0.937,3.949,4.310,6.061,6.061,1.774,0.199
1996-06-06 00:00:00+00:00,0.143,0.400,0.609,0.921,3.906,4.262,5.991,5.991,1.743,0.199
1996-06-07 00:00:00+00:00,0.140,0.393,0.599,0.907,3.857,4.209,5.915,5.915,1.712,0.349
1996-06-08 00:00:00+00:00,0.138,0.387,0.590,0.893,3.808,4.155,5.839,5.839,1.681,0.305
1996-06-09 00:00:00+00:00,0.136,0.382,0.581,0.880,3.759,4.101,5.763,5.763,1.654,0.305
1996-06-10 00:00:00+00:00,0.133,0.376,0.573,0.866,3.720,4.058,5.699,5.699,1.627,0.218
1996-06-11 00:00:00+00:00,0.131,0.370,0.564,0.853,3.674,4.008,5.628,5.628,1.598,0.218
1996-06-12 00:00:00+00:00,0.129,0.364,0.555,0.840,3.628,3.958,5.556,5.556,1.570,0.218
1996-06-13 00:00:00+00:00,0.127,0.358,0.546,0.827,3.583,3.908,5.486,5.486,1.542,0.274
1996-06-14 00:00:00+00:00,0.127,0.358,0.543,0.820,3.548,3.869,5.427,5.427,1.517,0.274
1996-06-15 00:00:00+00:00,0.132,0.381,0.563,0.838,3.506,3.824,5.362,5.362,1.496,0.274
1996-06-16 00:00:00+00:00,0.137,0.401,0.581,0.854,3.464,3.778,5.299,5.299,1.478,0.274
1996-06-17 00:00:00+00:00,0.135,0.393,0.571,0.840,3.423,3.733,5.236,5.236,1.456,0.231
1996-06-18 00:00:00+00:00,0.133,0.387,0.563,0.830,3.392,3.698,5.183,5.183,1.432,0.231
1996-06-19 00:00:00+00:00,0.131,0.382,0.557,0.824,3.354,3.657,5.123,5.123,1.422,0.231
1996-06-20 00:00:00+00:00,0.129,0.374,0.546,0.811,3.315,3.615,5.064,5.064,1.411,0.231
1996-06-21 00:00:00+00:00,0.126,0.364,0.534,0.794,3.276,3.572,5.004,5.004,1.387,0.231
1996-06-22 00:00:00+00:00,0.124,0.355,0.522,0.779,3.248,3.540,4.954,4.954,1.364,0.231
1996-06-23 00:00:00+00:00,0.123,0.358,0.524,0.778,3.235,3.524,4.925,4.925,1.341,0.231
1996-06-24 00:00:00+00:00,0.123,0.363,0.526,0.779,3.221,3.507,4.893,4.893,1.327,0.262
1996-06-25 00:00:00+00:00,0.123,0.363,0.525,0.775,3.184,3.467,4.839,4.839,1.313,0.262
1996-06-26 00:00:00+00:00,0.127,0.385,0.551,0.803,3.158,3.438,4.797,4.797,1.295,0.199
1996-06-27 00:00:00+00:00,0.131,0.406,0.574,0.827,3.125,3.401,4.744,4.744,1.278,0.199
1996-06-28 00:00:00+00:00,0.132,0.417,0.583,0.834,3.091,3.364,4.692,4.692,1.259,0.199
1996-06-29 00:00:00+00:00,0.133,0.421,0.586,0.834,3.056,3.327,4.639,4.639,1.243,0.199
1996-06-30 00:00:00+00:00,0.131,0.410,0.573,0.818,3.033,3.300,4.597,4.597,1.228,0.199
1996-07-01 00:00:00+00:00,0.129,0.397,0.558,0.799,3.002,3.266,4.549,4.549,1.211,0.218
1996-07-02 00:00:00+00:00,0.127,0.384,0.543,0.780,2.970,3.232,4.499,4.499,1.194,0.231
1996-07-03 00:00:00+00:00,0.124,0.371,0.528,0.762,2.938,3.196,4.449,4.449,1.177,0.199
1996-07-04 00:00:00+00:00,0.122,0.359,0.514,0.744,2.916,3.171,4.410,4.410,1.160,0.199
1996-07-05 00:00:00+00:00,0.119,0.348,0.501,0.728,2.887,3.139,4.364,4.364,1.143,0.199
1996-07-06 00:00:00+00:00,0.117,0.339,0.489,0.713,2.857,3.106,4.317,4.317,1.127,0.199
1996-07-07 00:00:00+00:00,0.115,0.330,0.479,0.700,2.826,3.073,4.269,4.269,1.114,0.349
1996-07-08 00:00:00+00:00,0.112,0.323,0.470,0.687,2.806,3.050,4.233,4.233,1.104,0.305
1996-07-09 00:00:00+00:00,0.113,0.326,0.473,0.693,2.791,3.034,4.214,4.214,1.091,0.305
1996-07-10 00:00:00+00:00,0.120,0.364,0.520,0.759,3.016,3.269,4.492,4.492,1.277,0.218
1996-07-11 00:00:00+00:00,0.135,0.449,0.616,0.883,3.246,3.505,4.762,4.762,1.543,0.218
1996-07-12 00:00:00+00:00,0.145,0.499,0.670,0.944,3.197,3.453,4.696,4.696,1.574,0.218
1996-07-13 00:00:00+00:00,0.145,0.485,0.654,0.920,3.144,3.398,4.626,4.626,1.564,0.274
1996-07-14 00:00:00+00:00,0.146,0.481,0.648,0.909,3.097,3.347,4.562,4.562,1.539,0.274
1996-07-15 00:00:00+00:00,0.148,0.480,0.644,0.902,3.051,3.299,4.500,4.500,1.501,0.274
1996-07-16 00:00:00+00:00,0.144,0.455,0.616,0.869,3.018,3.263,4.450,4.450,1.464,0.274
1996-07-17 00:00:00+00:00,0.139,0.426,0.585,0.832,2.980,3.222,4.395,4.395,1.429,0.231
1996-07-18 00:00:00+00:00,0.135,0.403,0.560,0.802,2.942,3.181,4.341,4.341,1.396,0.231
1996-07-19 00:00:00+00:00,0.131,0.385,0.539,0.778,2.904,3.140,4.287,4.287,1.363,0.231
1996-07-20 00:00:00+00:00,0.127,0.369,0.522,0.756,2.877,3.111,4.245,4.245,1.338,0.231
1996-07-21 00:00:00+00:00,0.124,0.357,0.507,0.737,2.843,3.074,4.196,4.196,1.355,0.231
1996-07-22 00:00:00+00:00,0.121,0.346,0.494,0.720,2.809,3.038,4.146,4.146,1.420,0.231
1996-07-23 00:00:00+00:00,0.127,0.381,0.528,0.754,2.775,3.001,4.097,4.097,1.438,0.231
1996-07-24 00:00:00+00:00,0.142,0.470,0.615,0.844,2.752,2.975,4.059,4.059,1.400,0.262
1996-07-25 00:00:00+00:00,0.146,0.493,0.636,0.864,2.722,2.943,4.014,4.014,1.381,0.262
1996-07-26 00:00:00+00:00,0.142,0.458,0.599,0.823,2.691,2.910,3.969,3.969,1.372,0.199
1996-07-27 00:00:00+00:00,0.137,0.428,0.567,0.787,2.661,2.877,3.925,3.925,1.362,0.199
1996-07-28 00:00:00+00:00,0.133,0.404,0.541,0.758,2.641,2.855,3.892,3.892,1.354,0.199
1996-07-29 00:00:00+00:00,0.129,0.385,0.521,0.734,2.614,2.826,3.851,3.851,1.336,0.199
1996-07-30 00:00:00+00:00,0.126,0.370,0.503,0.713,2.586,2.796,3.810,3.810,1.308,0.199
1996-07-31 00:00:00+00:00,0.123,0.357,0.488,0.695,2.558,2.765,3.768,3.768,1.277,0.199
1996-08-01 00:00:00+00:00,0.123,0.356,0.486,0.690,2.539,2.744,3.736,3.736,1.248,0.218
1996-08-02 00:00:00+00:00,0.126,0.374,0.503,0.706,2.514,2.717,3.698,3.698,1.220,0.231
1996-08-03 00:00:00+00:00,0.129,0.392,0.519,0.721,2.488,2.689,3.659,3.659,1.194,0.199
1996-08-04 00:00:00+00:00,0.129,0.391,0.517,0.715,2.461,2.660,3.620,3.620,1.168,0.199
1996-08-05 00:00:00+00:00,0.127,0.380,0.503,0.699,2.444,2.641,3.590,3.590,1.143,0.199
1996-08-06 00:00:00+00:00,0.124,0.366,0.488,0.681,2.421,2.615,3.554,3.554,1.119,0.199
1996-08-07 00:00:00+00:00,0.121,0.352,0.473,0.663,2.396,2.588,3.517,3.517,1.096,0.349
1996-08-08 00:00:00+00:00,0.118,0.340,0.459,0.647,2.397,2.587,3.510,3.510,1.074,0.305
1996-08-09 00:00:00+00:00,0.122,0.361,0.479,0.665,2.419,2.608,3.528,3.528,1.052,0.305
1996-08-10 00:00:00+00:00,0.131,0.418,0.534,0.721,2.407,2.593,3.508,3.508,1.030,0.218
1996-08-11 00:00:00+00:00,0.132,0.427,0.542,0.728,2.380,2.565,3.469,3.469,1.009,0.218
1996-08-12 00:00:00+00:00,0.128,0.396,0.510,0.693,2.392,2.575,3.470,3.470,1.054,0.218
1996-08-13 00:00:00+00:00,0.125,0.380,0.492,0.673,2.434,2.615,3.502,3.502,1.180,0.274
1996-08-14 00:00:00+00:00,0.122,0.367,0.478,0.656,2.428,2.607,3.487,3.487,1.248,0.274
1996-08-15 00:00:00+00:00,0.119,0.351,0.460,0.636,2.400,2.577,3.451,3.451,1.229,0.274
1996-08-16 00:00:00+00:00,0.119,0.344,0.452,0.625,2.372,2.547,3.411,3.411,1.197,0.274
1996-08-17 00:00:00+00:00,0.119,0.338,0.444,0.615,2.354,2.528,3.383,3.383,1.167,0.231
1996-08-18 00:00:00+00:00,0.116,0.327,0.432,0.601,2.333,2.505,3.350,3.350,1.137,0.231
1996-08-19 00:00:00+00:00,0.114,0.323,0.428,0.594,2.310,2.481,3.318,3.318,1.110,0.231
1996-08-20 00:00:00+00:00,0.113,0.320,0.424,0.590,2.285,2.453,3.283,3.283,1.084,0.231
1996-08-21 00:00:00+00:00,0.110,0.312,0.414,0.579,2.269,2.436,3.259,3.259,1.059,0.231
1996-08-22 00:00:00+00:00,0.117,0.355,0.456,0.622,2.253,2.418,3.231,3.231,1.145,0.231
1996-08-23 00:00:00+00:00,0.134,0.447,0.549,0.717,2.234,2.398,3.203,3.203,1.224,0.231
1996-08-24 00:00:00+00:00,0.151,0.529,0.631,0.800,2.231,2.393,3.193,3.193,1.210,0.262
1996-08-25 00:00:00+00:00,0.154,0.541,0.643,0.815,2.279,2.445,3.252,3.252,1.195,0.262
1996-08-26 00:00:00+00:00,0.146,0.488,0.590,0.763,2.296,2.464,3.276,3.276,1.187,0.199
1996-08-27 00:00:00+00:00,0.139,0.440,0.541,0.713,2.326,2.499,3.327,3.327,1.186,0.199
1996-08-28 00:00:00+00:00,0.153,0.530,0.646,0.881,2.351,2.528,3.373,3.373,1.186,0.199
1996-08-29 00:00:00+00:00,0.172,0.662,0.813,1.199,2.460,2.638,3.491,3.491,1.424,0.199
1996-08-30 00:00:00+00:00,0.177,0.667,0.836,1.272,2.761,2.944,3.825,3.825,2.016,0.199
1996-08-31 00:00:00+00:00,0.176,0.628,0.798,1.207,2.885,3.070,3.962,3.962,2.427,0.199
